OBJECTID,ZONE_CMPLT,ZONE_CLASS,ZONE_SMRY,SHAPE_Length,SHAPE_Area
1,(F)CM-1-CUGU,CM,INDUSTRIAL,0.0013763890713816,1.13595498717984e-07
2,(F)CM-1-CUGU,CM,INDUSTRIAL,0.0013764484089535,1.13606344347395e-07
3,(F)CM-1-CUGU,CM,INDUSTRIAL,0.0011017011677876,5.68065143961031e-08
4,(F)CM-1-CUGU,CM,INDUSTRIAL,0.0011016723652971,5.68045526977771e-08
5,(F)CM-1-CUGU,CM,INDUSTRIAL,0.0013764710700663,1.1361502004281e-07
6,(F)CM-1-CUGU,CM,INDUSTRIAL,0.0013764760795683,1.13614180751323e-07
7,(F)CM-1-CUGU,CM,INDUSTRIAL,0.0015820600048402,1.36046311511788e-07
8,(F)CM-1-HPOZ,CM,INDUSTRIAL,0.0010499791057694,5.4304942418824e-08
9,(F)CM-1-HPOZ,CM,INDUSTRIAL,0.0022015331353149,2.71791315479656e-07
10,(F)CM-1-O-HPOZ,CM,INDUSTRIAL,0.0012872229116438,1.049222117927e-07
11,(F)R2-1-RIO,R2,RESIDENTIAL,0.0030836055222242,5.45294130614044e-07
12,(F)R2-1-RIO,R2,RESIDENTIAL,0.0028088322989348,3.6351109321208e-07
13,(F)R2-1-RIO,R2,RESIDENTIAL,0.00335837773091,6.81632736400171e-07
14,(F)RE11-1,RE11,RESIDENTIAL,0.002196565700925,2.03976985166643e-07
15,(F)RE11-1,RE11,RESIDENTIAL,0.0022403505236741,2.22338829480372e-07
16,(Q)A1-1VLD,A1,AGRICULTURE,0.0087074707791524,3.0424494164995e-06
17,(Q)A2-1,A2,AGRICULTURE,0.007493591424375,2.91810021403452e-06
18,(Q)C1-1-RIO,C1,COMMERCIAL,0.000495091507948,1.19176746626563e-08
19,(Q)C1-1,C1,COMMERCIAL,0.0010230293585516,5.67802501703006e-08
20,QC1-1VL-RIO,C1,COMMERCIAL,0.001073267217146,7.15824437049656e-08
21,(Q)C1-1,C1,COMMERCIAL,0.0015939160542679,9.59056668007736e-08
22,C1-1-SN-CPIO,C1,COMMERCIAL,0.0059774082255512,1.51940111115605e-06
23,(Q)C1-1XL,C1,COMMERCIAL,0.0032383161105339,4.96328632655707e-07
24,(Q)C1-1-O-CA,C1,COMMERCIAL,0.0008625769293256,4.16429269630606e-08
25,(Q)C1-1L,C1,COMMERCIAL,0.0016802036512556,1.67826899878963e-07
26,(Q)C1-1L,C1,COMMERCIAL,0.0013401305347234,6.30884950841327e-08
27,(Q)C1-1VL,C1,COMMERCIAL,0.0016447517414775,1.69078740845629e-07
28,QC1-1VL,C1,COMMERCIAL,0.00088256308513,4.45918200456314e-08
29,(Q)C1-1L,C1,COMMERCIAL,0.0013113668015011,8.91230316691489e-08
30,(Q)C1-1VL-RIO,C1,COMMERCIAL,0.0010663919026081,6.83857453303692e-08
31,(Q)C1-1VL,C1,COMMERCIAL,0.0010502118508753,5.32728358125278e-08
32,QC1-1VL-RIO,C1,COMMERCIAL,0.0022067180258121,2.02225380832228e-07
33,(Q)C1-1VL,C1,COMMERCIAL,0.0018953298707195,2.23171819624897e-07
34,(Q)C1-1VL,C1,COMMERCIAL,0.0018736799964985,1.96640592359232e-07
35,QC1-1VL,C1,COMMERCIAL,0.0018065254001659,2.07523073408975e-07
36,QC1-1VL,C1,COMMERCIAL,0.0019269398016655,2.31835124561593e-07
37,(Q)C1-1VL,C1,COMMERCIAL,0.0006979522185942,2.47396480153876e-08
38,(Q)C1-1VL,C1,COMMERCIAL,0.002705335364743,3.6861694276565e-07
39,(Q)C1-1VL-K,C1,COMMERCIAL,0.0022019225138935,2.14614336242735e-07
40,(Q)C1-1VLD,C1,COMMERCIAL,0.003524474529382,7.73796793461552e-07
41,(Q)C1-1VLD,C1,COMMERCIAL,0.003539509110571,6.94640185530808e-07
42,(Q)C1-1VLD,C1,COMMERCIAL,0.0030442847096575,5.72683060647649e-07
43,(Q)C1-1VLD,C1,COMMERCIAL,0.0098058767317466,4.30758031689591e-06
44,(Q)C1.5-1,C1.5,COMMERCIAL,0.0011507007059548,7.92031660693584e-08
45,(Q)C1.5-1,C1.5,COMMERCIAL,0.0050799714081041,9.17432630258966e-07
46,(Q)C1.5-1VL,C1.5,COMMERCIAL,0.0016105920208875,1.33934005971785e-07
47,(Q)C1.5-1VL,C1.5,COMMERCIAL,0.0017011743492843,1.75864974283895e-07
48,(Q)C1.5-1VLD,C1.5,COMMERCIAL,0.0027667467165798,4.65119069504801e-07
49,(Q)C2-1,C2,COMMERCIAL,0.0012676086286387,7.19756534747908e-08
50,(Q)C2-1,C2,COMMERCIAL,9.11441255881769e-05,4.5100783519849403e-10
51,(Q)C2-1,C2,COMMERCIAL,0.0013159160571557,9.59283288774725e-08
52,(Q)C2-1,C2,COMMERCIAL,0.0014748577400192,1.26384488995897e-07
53,C2-2D-CPIO,C2,COMMERCIAL,0.0050919305734403,1.54947710996787e-06
54,(Q)C2-1,C2,COMMERCIAL,0.0061199537224736,1.65214084626588e-06
55,(Q)C2-1,C2,COMMERCIAL,0.0012239714395558,6.66371546505081e-08
56,(Q)C2-1,C2,COMMERCIAL,0.001528947967247,1.35593668455653e-07
57,(Q)C2-1,C2,COMMERCIAL,0.0015086151284026,1.39608752234308e-07
58,(Q)C2-1,C2,COMMERCIAL,0.0029102804124585,3.59974691005477e-07
59,(Q)C2-1,C2,COMMERCIAL,0.001238722980949,6.12981499106593e-08
60,(Q)C2-1,C2,COMMERCIAL,0.002035620598066,2.35979987349221e-07
61,(Q)C2-1,C2,COMMERCIAL,0.0012326696376326,6.58034852810249e-08
62,(Q)C2-1,C2,COMMERCIAL,0.0005498294901776,1.58820316205466e-08
63,(Q)C2-1VLD,C2,COMMERCIAL,0.0014724090853305,1.30189718969741e-07
64,(Q)C2-1,C2,COMMERCIAL,0.0029863902571903,3.69571510807097e-07
65,(Q)C2-1,C2,COMMERCIAL,0.0027232888141078,4.39639642529579e-07
66,(Q)C2-1VL-RIO,C2,COMMERCIAL,0.0022003768497717,2.20585864664552e-07
67,[Q]C2-1VL,C2,COMMERCIAL,0.0012109744743328,9.08707093078039e-08
68,(Q)C2-1,C2,COMMERCIAL,0.002787723973313,3.90542415313389e-07
69,(Q)C2-1VL-CUGU,C2,COMMERCIAL,0.002814128488879,3.11156378766835e-07
70,(Q)C2-1,C2,COMMERCIAL,0.000115744042121,4.09132811288994e-10
71,(Q)C2-1,C2,COMMERCIAL,0.0001334200971428,7.278089770327211e-10
72,(Q)C2-1,C2,COMMERCIAL,0.0029665828336993,4.11470375008093e-07
73,[Q]C2-1VL,C2,COMMERCIAL,0.0001625658535041,1.35304295368801e-09
74,[Q]C2-1VL,C2,COMMERCIAL,9.52714243226301e-05,5.31824164275457e-10
75,(Q)C2-1VL-CUGU,C2,COMMERCIAL,0.0049974691123312,4.69347037091244e-07
76,C1-1XL-CPIO,C1,COMMERCIAL,0.0035354869497989,7.05806114513123e-07
77,(Q)C2-1-CPIO,C2,COMMERCIAL,0.0016442026098161,1.56974521110599e-07
78,C2-1-CPIO,C2,COMMERCIAL,0.0090977032855949,4.58561033833593e-06
79,C2-1XL-CPIO,C2,COMMERCIAL,0.0026614214256694,4.25937397201839e-07
80,(Q)C2-1,C2,COMMERCIAL,0.0013304704576445,9.17816963673325e-08
81,(Q)C2-1-O,C2,COMMERCIAL,0.000907579994278,4.34307034267975e-08
82,(Q)C2-2D-O,C2,COMMERCIAL,0.0012196776997414,7.09013602967429e-08
83,(Q)C2-1-SN,C2,COMMERCIAL,0.0012826640487276,1.05170894413616e-07
84,(Q)C2-1L,C2,COMMERCIAL,0.0013831539455644,1.18201238066406e-07
85,(Q)C2-1L-RIO,C2,COMMERCIAL,0.0006569722564614,2.5846119903356e-08
86,(Q)C2-1L,C2,COMMERCIAL,0.0008801508663039,4.54188530377986e-08
87,(Q)C2-1L,C2,COMMERCIAL,8.8299427395063e-05,4.57638719688339e-10
88,(Q)C2-1L,C2,COMMERCIAL,8.80465402532508e-05,4.54463119146375e-10
89,(Q)C2-1L,C2,COMMERCIAL,0.0024184997670329,3.62309560379159e-07
90,(Q)C2-1L,C2,COMMERCIAL,0.0042515191339903,1.04644901771261e-06
91,(Q)C2-1L,C2,COMMERCIAL,0.0010234040533925,5.72903550015425e-08
92,(Q)C2-1L,C2,COMMERCIAL,0.002537731008573,3.1835410695982e-07
93,(Q)C2-1LD,C2,COMMERCIAL,0.0033544390296664,4.25088627497164e-07
94,(Q)C2-1VL,C2,COMMERCIAL,0.0016907176957808,1.30236890988755e-07
95,QC2-1VL,C2,COMMERCIAL,0.0008837670374289,3.64853232771257e-08
96,QC2-1VL,C2,COMMERCIAL,0.000936836045416,4.55433919689405e-08
97,(Q)C2-1VL-RIO,C2,COMMERCIAL,0.0008087686027692,4.08674963964823e-08
98,(Q)C2-1VL-RIO,C2,COMMERCIAL,0.0011071731791519,5.31631458125656e-08
99,(Q)C2-1VL,C2,COMMERCIAL,0.0006820813565397,1.2914931635372e-08
100,[Q]C2-1VL-CDO,C2,COMMERCIAL,0.0034778191512638,4.75442761696352e-07
101,(Q)C2-1VL,C2,COMMERCIAL,0.0017439344584429,1.84875010681264e-07
102,(Q)C2-1VL,C2,COMMERCIAL,0.0015686034360183,1.58233499774926e-07
103,(Q)C2-1VL,C2,COMMERCIAL,0.0006787766732598,2.21115329020638e-08
104,(Q)C2-1VL-CUGU,C2,COMMERCIAL,0.0012775952492566,7.97469707303265e-08
105,(Q)C2-1VL,C2,COMMERCIAL,0.0025094856952645,1.63131162576928e-07
106,(Q)C2-1VL-CUGU,C2,COMMERCIAL,0.0042269250755673,7.90047625041264e-07
107,(Q)C2-1VL,C2,COMMERCIAL,0.0016420798287131,1.72983332144644e-07
108,(Q)C2-1VL,C2,COMMERCIAL,0.0015402126923152,1.20158200212449e-07
109,(Q)C2-1VL,C2,COMMERCIAL,0.0093921535962918,1.37607926729595e-06
110,(Q)C2-1VL,C2,COMMERCIAL,0.0030349871433463,3.41475052402006e-07
111,(Q)C2-1VL,C2,COMMERCIAL,0.0016682885066,1.46855319323957e-07
112,(Q)C2-1VL,C2,COMMERCIAL,8.04202493271451e-05,3.63847013835099e-10
113,(Q)C2-1VL,C2,COMMERCIAL,0.0002422671595615,3.63687527981961e-09
114,QC2-1VL,C2,COMMERCIAL,0.0026550831806968,3.38009692822794e-07
115,(Q)C2-1VL,C2,COMMERCIAL,0.000236683548583,3.41032784666408e-09
116,(Q)C2-1VL,C2,COMMERCIAL,0.0010861358107673,7.37989509893912e-08
117,(Q)C2-1VL,C2,COMMERCIAL,0.0109512722086988,4.32461751338847e-06
118,(Q)C2-1VL,C2,COMMERCIAL,0.0006270491237766,2.35248987514885e-08
119,(Q)C2-1VL,C2,COMMERCIAL,0.0002589260094981,1.5900340516517e-09
120,(Q)C2-1VL,C2,COMMERCIAL,0.0014028811853794,6.93336704234061e-08
121,(Q)C2-1VL,C2,COMMERCIAL,0.0013259041748802,7.23309344115955e-08
122,(Q)C2-1VL,C2,COMMERCIAL,0.0006823410931857,2.74812421055335e-08
123,(Q)C2-1VL,C2,COMMERCIAL,0.0014946489120657,1.08708212963664e-07
124,(Q)C2-1VL,C2,COMMERCIAL,0.0010500092536305,7.01155103077706e-08
125,(Q)C2-1VL-K,C2,COMMERCIAL,0.0022138128637359,2.96380849712803e-07
126,(Q)C2-1VLD,C2,COMMERCIAL,0.0054684594053951,1.13478212993411e-06
127,[T][Q]RAS4-1L-CPIO,RAS4,RESIDENTIAL,0.002596533415491,4.07065344600707e-07
128,[Q]C2-1XL,C2,COMMERCIAL,0.0093430192386287,5.25063478592963e-06
129,(Q)C2-2,C2,COMMERCIAL,0.0055753810536016,1.78260274695282e-06
130,[Q]C2-2,C2,COMMERCIAL,0.0016498877823467,1.63292133449704e-07
131,(Q)C2-2,C2,COMMERCIAL,0.0018485890223952,2.11077175025254e-07
132,(Q)C2-1,C2,COMMERCIAL,0.0012656346858696,6.80764349386586e-08
133,[Q]C2-2-CDO,C2,COMMERCIAL,0.0014602356375472,1.06219080313573e-07
134,[Q]C2-2-CDO,C2,COMMERCIAL,0.0015437628228534,1.36709014960168e-07
135,(Q)C2-2D,C2,COMMERCIAL,0.0011688316442068,8.59694726589218e-08
136,[Q]C2-2D-CDO-RIO,C2,COMMERCIAL,0.0017259024692758,1.81306793072184e-07
137,[Q]C2-2D,C2,COMMERCIAL,0.0019189133580806,2.20727516925364e-07
138,(Q)C2-2D-HPOZ,C2,COMMERCIAL,0.0015122441815206,8.69747172188483e-08
139,(Q)C2-2D-HPOZ,C2,COMMERCIAL,0.003620496176153,5.81533700302522e-07
140,(Q)C4-1VLD,C4,COMMERCIAL,9.37008364143702e-05,4.54935954522774e-10
141,(Q)C4-1VLD,C4,COMMERCIAL,9.36675899144138e-05,4.54692812739617e-10
142,(Q)C4-1,C4,COMMERCIAL,0.0010903526061554,7.1640452114833e-08
143,[T][Q]C2-1,C2,COMMERCIAL,0.0018889491905168,2.11603114039351e-07
144,(Q)C4-1,C4,COMMERCIAL,0.0015916148254312,1.51874015822465e-07
145,C4-1-K-CPIO,C4,COMMERCIAL,0.0022026363718936,3.00347784286231e-07
146,(Q)C4-1-O,C4,COMMERCIAL,0.00210163845356,2.22916841537922e-07
147,(Q)C4-1-O,C4,COMMERCIAL,0.0017367047116023,1.73054383046956e-07
148,(Q)C4-1-O,C4,COMMERCIAL,0.0011975484690836,8.01830203570613e-08
149,(Q)C4-1LD,C4,COMMERCIAL,0.0020204710059977,4.88521742299212e-08
150,(Q)C4-1LD,C4,COMMERCIAL,0.0015905179600923,7.40690648515398e-08
151,(Q)C4-1LD,C4,COMMERCIAL,0.0007543472746643,3.45710103376128e-08
152,(Q)C4-1LD,C4,COMMERCIAL,0.0007464062307809,3.23588160920905e-08
153,(Q)C4-1LD,C4,COMMERCIAL,0.0020526491495368,1.76586626283996e-07
154,(Q)C4-1LD,C4,COMMERCIAL,0.0008229868305836,3.82248758400291e-08
155,(Q)C4-1LD,C4,COMMERCIAL,0.0019423113929937,1.84643875387539e-07
156,(Q)C4-1LD,C4,COMMERCIAL,0.00030589363036,5.72418485996095e-09
157,(Q)C4-1LD,C4,COMMERCIAL,0.0010172858917011,5.97896015912179e-08
158,QC4-1LD,C4,COMMERCIAL,0.0016585478468382,1.07420370004651e-07
159,(Q)C4-1VL,C4,COMMERCIAL,0.0013826511174505,1.1318300602279e-07
160,(Q)C4-1VL,C4,COMMERCIAL,0.0024417224299869,2.69796006624816e-07
161,(Q)C2-1-SN,C2,COMMERCIAL,0.0037601910975957,7.58593647190925e-07
162,[Q]C4-1VL-RIO,C4,COMMERCIAL,0.0015195434422087,1.13152463111433e-07
163,(Q)C4-1VL,C4,COMMERCIAL,0.0010642038496299,6.49087119703069e-08
164,(Q)C4-1VL,C4,COMMERCIAL,0.0011034100547113,7.5279235627423e-08
165,(Q)C4-1VLD,C4,COMMERCIAL,0.0026123297152968,3.20958871681607e-07
166,(Q)C4-2,C4,COMMERCIAL,0.001513444559304,1.2942465470029e-07
167,(Q)C4-2D,C4,COMMERCIAL,0.0040486651592099,6.65693685165274e-07
168,(Q)C4-2D,C4,COMMERCIAL,0.0115528466624375,5.81469149245141e-06
169,(Q)CM-1,CM,INDUSTRIAL,0.0012139612740794,6.53476901102958e-08
170,(Q)CM-1,CM,INDUSTRIAL,0.0029986423494894,5.22127510922146e-07
171,(Q)CM-1-CUGU,CM,INDUSTRIAL,0.0018098612881336,1.2914887896651e-07
172,(Q)CM-1,CM,INDUSTRIAL,0.0040649798348314,5.76709142029206e-07
173,[Q]C2-1VL,C2,COMMERCIAL,0.0017974724188743,1.72949995893009e-07
174,CM-2D-CPIO,CM,INDUSTRIAL,0.0012656523688221,9.38205407958838e-08
175,CM-2D-CPIO,CM,INDUSTRIAL,0.0012629164861214,9.32698529501516e-08
176,C2-1,C2,COMMERCIAL,0.0016018771530111,1.61314801186003e-07
177,(Q)CR-1-RIO,CR,COMMERCIAL,0.0025753501274581,3.51529419092085e-07
178,(Q)CR-1-RIO,CR,COMMERCIAL,0.0011243498906934,7.26743487498091e-08
179,(Q)CR-1,CR,COMMERCIAL,0.0038413972923394,5.32923518522569e-07
180,(Q)CR-1,CR,COMMERCIAL,0.0026791627006041,3.45915320528317e-07
181,[Q]CR-1D-CDO,CR,COMMERCIAL,0.0018901402397488,1.10966633758967e-07
182,(Q)CR-1VLD,CR,COMMERCIAL,0.002266899841497,2.5359311314349e-07
183,(Q)CR-1VL,CR,COMMERCIAL,0.0041718910477471,7.14590714446425e-07
184,[Q]CR-1VL,CR,COMMERCIAL,0.0027522794185185,3.83324258344509e-07
185,(Q)CR-1VL,CR,COMMERCIAL,0.0011553812894217,8.17608427063279e-08
186,(Q)CR-1VL,CR,COMMERCIAL,0.0052684279288509,1.58609281432158e-06
187,(Q)CR-1VL,CR,COMMERCIAL,0.0018999670720366,1.90848630163836e-07
188,(Q)CR-1VL,CR,COMMERCIAL,0.0023234796536385,3.38127849537609e-07
189,(Q)CR-1VL,CR,COMMERCIAL,0.0020750458310947,2.61104331477397e-07
190,(Q)CR-1VL,CR,COMMERCIAL,0.0022577471007312,2.54297014087386e-07
191,QCR-1VL,CR,COMMERCIAL,0.0035922292074583,7.9773092487054e-07
192,CR-1VL,CR,COMMERCIAL,0.002043659717739,2.42947389859785e-07
193,(Q)CR-1VL,CR,COMMERCIAL,0.0010835580959552,6.22674456259891e-08
194,(Q)CR-1VL,CR,COMMERCIAL,0.0012490227570828,9.33985472777627e-08
195,QCR-1VLD,CR,COMMERCIAL,0.0011036691701381,6.57838971013631e-08
196,(Q)CR-1VLD,CR,COMMERCIAL,0.0016465262938307,1.63541699226287e-07
197,(Q)CR-1VLD,CR,COMMERCIAL,0.0020934676325137,1.92706157210139e-07
198,QCR-1VLD,CR,COMMERCIAL,0.0013739533542859,1.17678979082645e-07
199,(Q)CR-1VLD,CR,COMMERCIAL,0.0053091103074858,9.49101715797788e-07
200,(Q)CR-1VLD,CR,COMMERCIAL,0.002445526483864,2.72511398408409e-07
201,[Q]CR-2D-CDO-RIO,CR,COMMERCIAL,0.00131367023571,7.22523311932004e-08
202,[Q]CR-2D-CDO-RIO,CR,COMMERCIAL,0.0014441213143203,1.02081678564723e-07
203,CM-1VL-CPIO,CM,INDUSTRIAL,0.0061957975526266,1.02946011816397e-06
204,CM-1-CPIO,CM,INDUSTRIAL,0.0039015578833988,5.71217114474178e-07
205,C2-2D-CPIO,C2,COMMERCIAL,0.0028054132646614,3.95321373024718e-07
206,(Q)M1-1,M1,INDUSTRIAL,0.0048048806094787,1.27161586206104e-06
207,(Q)M1-1,M1,INDUSTRIAL,0.0012326718257408,6.58026637825152e-08
208,(Q)M1-1-RIO,M1,INDUSTRIAL,0.0009754229517984,6.07588749849362e-08
209,(Q)M1-1,M1,INDUSTRIAL,0.0016940236029613,1.73205879611437e-07
210,(Q)M1-1,M1,INDUSTRIAL,0.0016951168528568,1.70925261867769e-07
211,(Q)M1-1,M1,INDUSTRIAL,0.0033484009364979,6.78268541498869e-07
212,[Q]M1-1,M1,INDUSTRIAL,0.0012534365403708,6.7230986335259e-08
213,[Q]M1-1,M1,INDUSTRIAL,0.0007985251727401,3.86456720814678e-08
214,(Q)MR1-1,MR1,INDUSTRIAL,0.0038626979283672,5.04398993100017e-07
215,QM1-1-CUGU,M1,INDUSTRIAL,0.003235488558125,6.33873863459932e-07
216,(Q)M1-1-CUGU,M1,INDUSTRIAL,0.002412350823611,3.03289864031076e-07
217,(Q)M1-1,M1,INDUSTRIAL,0.0021627297271433,2.56361428571664e-07
218,(Q)M1-1-CUGU,M1,INDUSTRIAL,0.0041220337344015,1.04215054221174e-06
219,(Q)M1-1,M1,INDUSTRIAL,0.0066356126700337,2.00399014362495e-06
220,(Q)M1-1,M1,INDUSTRIAL,0.0024608155057386,2.21160103340742e-07
221,[Q]M2-1,M2,INDUSTRIAL,0.0046168761529865,1.33219842591507e-06
222,(Q)M2-1-CUGU,M2,INDUSTRIAL,0.0059048986308039,9.73536523728495e-07
223,(Q)M2-1-CUGU,M2,INDUSTRIAL,0.0048506228980552,8.94278856804091e-07
224,(Q)MR1-1,MR1,INDUSTRIAL,0.0026925133031545,3.51501249911821e-07
225,(Q)MR1-1,MR1,INDUSTRIAL,0.0010056101812503,6.22344986068295e-08
226,(Q)MR1-1,MR1,INDUSTRIAL,0.0013209156902549,1.09047247555578e-07
227,(Q)MR1-1,MR1,INDUSTRIAL,0.0020559053580805,2.55969705234138e-07
228,(Q)MR1-1-CUGU,MR1,INDUSTRIAL,0.0024388587187266,2.24323443771329e-07
229,(Q)MR1-1,MR1,INDUSTRIAL,0.0068114305820016,2.72572117581593e-06
230,[T][Q]MR1-1-CUGU,MR1,INDUSTRIAL,0.0030214867584987,5.45584319811899e-07
231,QMR1-1-G-CUGU,MR1,INDUSTRIAL,0.0052696903606466,9.48673693949065e-07
232,(Q)MR1-1VL-RIO,MR1,INDUSTRIAL,0.0013720482895562,7.5396633999077e-08
233,(Q)MR1-1VL,MR1,INDUSTRIAL,0.0049083377540658,1.40314477582192e-06
234,(Q)MR2-2D,MR2,INDUSTRIAL,0.0024947734661921,2.68283782915294e-07
235,(Q)P-1,P,PARKING,0.001004099119195,8.000669012135051e-09
236,[Q]P-1-CDO,P,PARKING,0.0040461186476632,7.26602881259466e-07
237,(Q)P-1,P,PARKING,0.0017827006308641,1.96034395975187e-07
238,(Q)P-1-CUGU,P,PARKING,0.0019215899557266,2.2587209786224e-07
239,QP-1,P,PARKING,0.0011155959492019,6.24536311197078e-08
240,P-1,P,PARKING,0.0010188914599977,6.81130436740497e-09
241,(Q)P-1-RIO,P,PARKING,0.0066269062641587,5.5165628349932e-07
242,(Q)P-1,P,PARKING,0.0021355418881674,2.04069434942896e-07
243,(Q)P-1,P,PARKING,0.0020121898517298,1.85936291861259e-07
244,[Q]P-1-CDO,P,PARKING,0.0009361545147696,4.54343395770127e-08
245,(Q)P-1,P,PARKING,0.0005828800659852,4.546383547629441e-09
246,QP-1-CUGU,P,PARKING,0.0021503589752776,1.60698792827434e-07
247,(Q)P-1,P,PARKING,0.0009997586793114,5.08109562610146e-08
248,(Q)P-1,P,PARKING,0.0011186298498078,2.32886746365868e-08
249,(Q)P-1,P,PARKING,0.0009111489077571,4.22245740965827e-08
250,(Q)P-1-CUGU,P,PARKING,0.0027277666899418,1.84881410346305e-07
251,(Q)P-1,P,PARKING,0.0015684162201592,1.38850586516119e-07
252,(Q)P-1,P,PARKING,0.0017989411117673,1.02474112398722e-07
253,(Q)P-1,P,PARKING,0.0019764163869729,1.67649575158805e-07
254,(Q)P-1,P,PARKING,0.0011564869724366,8.18416536505445e-08
255,(Q)P-1,P,PARKING,0.0029024108070578,1.21588814120383e-07
256,(Q)P-1-O-CUGU,P,PARKING,0.0017767950413753,1.9370319521931e-07
257,(Q)P-1-O-HPOZ,P,PARKING,0.0015207454828481,1.4159341070249e-07
258,(Q)P-1L,P,PARKING,0.0007976331632243,3.81521827573737e-08
259,(Q)P-1VL,P,PARKING,0.0016454126200579,1.69205970088169e-07
260,(Q)P-1VL,P,PARKING,0.0011563760452422,8.18295588967693e-08
261,(Q)P-1VL,P,PARKING,0.0005475080412099,6.5456082559137e-09
262,(Q)P-1LD,P,PARKING,0.011806957038712,1.06107142925756e-06
263,QP-1LD,P,PARKING,0.0039099924572261,2.26857993633814e-07
264,(Q)P-1VL,P,PARKING,0.0017283622190335,1.50946454966737e-07
265,(Q)P-1VL,P,PARKING,0.0030432582379205,5.69954828364979e-07
266,(Q)P-1VL,P,PARKING,0.0017887673084521,7.84096545922352e-08
267,(Q)P-1VL,P,PARKING,0.0056683092314258,9.19791353565742e-07
268,(Q)P-1VL,P,PARKING,0.0010927461809188,7.00659881382106e-08
269,[Q]P-1VL-CDO,P,PARKING,0.0020665684730474,1.76126815095136e-07
270,QP-1VL,P,PARKING,0.0031568686758303,2.97629459984654e-07
271,[Q]C2-1VL,C2,COMMERCIAL,0.0018128562232458,2.06514383383159e-07
272,(Q)P-1VL,P,PARKING,0.0036327878168299,5.4068321743820406e-09
273,(Q)P-1VL,P,PARKING,0.0017429616743142,8.75555766994338e-08
274,QP-1VL,P,PARKING,0.0030034968662516,4.09559117726036e-07
275,(Q)P-1VL,P,PARKING,0.0011296596649512,5.44920099415937e-08
276,QP-1VL,P,PARKING,0.0057924588969704,4.52316940682357e-07
277,C2-1VL,C2,COMMERCIAL,0.0072348113115382,1.12152924481676e-06
278,(Q)P-1VL,P,PARKING,0.0029597868259561,4.17531991320866e-07
279,(Q)P-1VLD,P,PARKING,0.0034616870139109,1.08189903321936e-07
280,(Q)P-1VLD,P,PARKING,0.0016950401506949,1.65683958750804e-07
281,(Q)P-1VLD,P,PARKING,0.0002925015271192,2.7659340893399504e-09
282,(Q)P-1VLD,P,PARKING,0.003773055611663,3.89179639804793e-07
283,(Q)P-1VLD,P,PARKING,0.0019670549341103,1.08912409864926e-07
284,QP-1VLD,P,PARKING,0.0022596803277398,2.89499098169964e-07
285,C2-1VL-CPIO,C2,COMMERCIAL,0.005290519888555,1.4083473147553e-06
286,(Q)P-2D-HPOZ,P,PARKING,0.0041064608596924,6.19884360908033e-07
287,(Q)P-2D-HPOZ,P,PARKING,0.0008063046665402,2.40705310848663e-08
288,(Q)PB-1L-RIO,PB,PARKING,0.0067343012644289,1.44200796468739e-06
289,(Q)PB-1L-RIO,PB,PARKING,0.0053422877136068,1.57105567489126e-06
290,(Q)PB-1L,PB,PARKING,0.0022129854461525,1.62582968392724e-07
291,QPB-2,PB,PARKING,0.0020215350946121,2.46178358069694e-07
292,(Q)PB-2,PB,PARKING,0.0026286964858277,3.43263990677831e-07
293,R1-1,R1,RESIDENTIAL,0.0021810010752461,2.47155165821591e-07
294,(Q)R1-1,R1,RESIDENTIAL,0.0048719717355138,6.32944599186492e-07
295,(Q)R1-1,R1,RESIDENTIAL,0.0040189104400163,3.75088071641153e-07
296,(Q)R2-1,R2,RESIDENTIAL,0.0018913603546667,1.80416885690731e-07
297,(Q)R3-1,R3,RESIDENTIAL,0.0044085501668124,6.8029053071043e-07
298,(Q)R3-1,R3,RESIDENTIAL,0.0034990492713583,7.91976733682898e-07
299,(Q)R3-1,R3,RESIDENTIAL,0.0012560418222667,9.60760843371824e-08
300,(Q)R3-1,R3,RESIDENTIAL,0.0018513952994258,1.98095770901315e-07
301,(Q)R3-1,R3,RESIDENTIAL,0.0013925598406406,1.0823944197528e-07
302,[Q]R3-1,R3,RESIDENTIAL,0.0039244111173441,5.67813685427657e-07
303,(Q)R3-1,R3,RESIDENTIAL,0.0026576696766473,4.09926023677847e-07
304,(Q)R3-1,R3,RESIDENTIAL,0.0011452521257895,7.26031867347499e-08
305,(Q)R3-1,R3,RESIDENTIAL,0.0012605245951856,9.76557799947246e-08
306,(Q)R3-1,R3,RESIDENTIAL,0.0020944156498281,2.78522755319441e-07
307,(Q)R3-1,R3,RESIDENTIAL,0.0023611575122626,2.53926578131736e-07
308,(Q)R3-1,R3,RESIDENTIAL,0.0028462291605443,1.96381105100924e-07
309,(Q)R3-1-RIO,R3,RESIDENTIAL,0.0054690992547529,1.3124170193047e-06
310,(Q)R3-1-RIO,R3,RESIDENTIAL,0.0025868346769971,3.96280650447597e-07
311,(Q)R3-1-RIO,R3,RESIDENTIAL,0.0020352510327869,1.97257783517457e-07
312,(Q)R3-1,R3,RESIDENTIAL,0.001182433876368,8.23835176552981e-08
313,(Q)R3-1,R3,RESIDENTIAL,0.0017762814766346,1.84506459583652e-07
314,(Q)R3-1,R3,RESIDENTIAL,0.0018143576862512,1.81465462573826e-07
315,(Q)R3-1-RIO,R3,RESIDENTIAL,0.0029255003728766,3.20170629388085e-07
